DATE,PERIOD,USEP,Model_1,Model_2,Forecast_Baseline,Random_Jitter,Updated_Model
8/11/2019,34,78.78,80.27713363,110.59,95.43356682,1.08,85.0824
8/11/2019,35,78.51,80.05992492,110.57,95.31496246,0.95,74.5845
8/11/2019,36,75.88,79.70535605,110.57,95.13767803,1.01,76.6388
8/11/2019,37,74.88,79.47445783,110.57,95.02222892,1,74.88
8/11/2019,38,74.91,79.50824036,87.15,83.32912018,1.08,80.9028
8/11/2019,39,74.91,79.51146814,75.66,77.58573407,0.92,68.9172
8/11/2019,40,78.57,79.41380092,75.66,77.53690046,0.99,77.7843
8/11/2019,41,77.41,79.26268727,75.66,77.46134364,1.01,78.1841
8/11/2019,42,76.79,70.16246929,75.66,72.91123464,1.08,82.9332
8/11/2019,43,75.91,69.97475321,75.66,72.81737661,0.9,68.319
8/11/2019,44,76.96,69.64474426,75.66,72.65237213,0.97,74.6512
8/11/2019,45,75.84,69.25418682,248.88,159.0670934,0.9,68.256
8/11/2019,46,76.03,68.90809272,84.72,76.81404636,1.02,77.5506
8/11/2019,47,74.92,68.54588176,88.14,78.34294088,1.03,77.1676
8/11/2019,48,72.76,68.19628285,93.34,80.76814143,0.98,71.3048
9/11/2019,1,72.85,77.42043859,88.63,83.02521929,1.07,77.9495
9/11/2019,2,71.9,68.08432234,84.4,76.24216117,1.07,76.933
9/11/2019,3,69.58,67.7216795,83.14,75.43083975,1.03,71.6674
9/11/2019,4,68.47,67.43613212,82.28,74.85806606,0.96,65.7312
9/11/2019,5,67.93,67.20501136,51.14,59.17250568,1.1,74.723
9/11/2019,6,67.07,67.01165225,51.14,59.07582612,0.94,63.0458
9/11/2019,7,66.97,66.85988132,51.14,58.99994066,0.95,63.6215
9/11/2019,8,66.95,66.76797936,51.14,58.95398968,0.99,66.2805
9/11/2019,9,65.94,66.69210077,51.14,58.91605039,1.06,69.8964
9/11/2019,10,65.95,66.71316937,51.14,58.92658469,1.04,68.588
9/11/2019,11,65.96,66.83154562,51.14,58.98577281,1.02,67.2792
9/11/2019,12,66.98,67.02484586,51.14,59.08242293,0.97,64.9706
9/11/2019,13,66.99,67.2525101,81.05,74.15125505,0.99,66.3201
9/11/2019,14,67.6,67.48505253,82.11,74.79752626,1.06,71.656
9/11/2019,15,68.67,67.76708743,82.94,75.35354372,1.03,70.7301
9/11/2019,16,72.27,68.37598271,88.63,78.50299135,0.99,71.5473
9/11/2019,17,74.01,78.11149289,211.43,144.7707464,0.99,73.2699
9/11/2019,18,76,78.67425641,84.72,81.6971282,1.05,79.8
9/11/2019,19,81.59,79.07118535,81,80.03559268,1,81.59
9/11/2019,20,89.23,79.36581668,81,80.18290834,0.95,84.7685
9/11/2019,21,163.96,79.60807802,81,80.30403901,1.08,177.0768
9/11/2019,22,250.7,79.68515544,81,80.34257772,1.09,273.263
9/11/2019,23,249.48,79.63448427,81,80.31724214,1.08,269.4384
9/11/2019,24,246.58,79.43928359,81,80.2196418,0.91,224.3878
9/11/2019,25,248.16,79.25862893,81,80.12931446,1.09,270.4944
9/11/2019,26,245.25,79.11319287,81,80.05659643,0.93,228.0825
9/11/2019,27,242.19,79.02476409,81,80.01238205,1.01,244.6119
9/11/2019,28,228.22,78.98903896,246.48,162.7345195,1.06,241.9132
9/11/2019,29,228.22,78.94572737,246.48,162.7128637,0.91,207.6802
9/11/2019,30,80.09,78.87969154,84.72,81.79984577,1.03,82.4927
9/11/2019,31,76.69,78.80968017,84.72,81.76484009,0.95,72.8555
9/11/2019,32,76.05,78.75741557,81,79.87870778,1.03,78.3315
9/11/2019,33,73.11,78.66705387,81,79.83352694,0.94,68.7234
9/11/2019,34,73.11,78.54366655,81,79.77183327,0.92,67.2612
9/11/2019,35,72.78,78.44330505,81,79.72165253,1.05,76.419
9/11/2019,36,70.96,78.3885381,211.27,144.8292691,1.03,73.0888
9/11/2019,37,70.77,78.45714293,81.9,80.17857146,0.96,67.9392
9/11/2019,38,72.79,78.68198088,81.9,80.29099044,0.92,66.9668
9/11/2019,39,72.92,78.85585164,80.83,79.84292582,1.09,79.4828
9/11/2019,40,72.88,78.91456733,80.83,79.87228366,1.05,76.524
9/11/2019,41,72.92,78.92586718,80.83,79.87793359,1.07,78.0244
9/11/2019,42,72.83,78.90693866,80.83,79.86846933,1.06,77.1998
9/11/2019,43,72.51,78.83356519,80.83,79.8317826,1.1,79.761
9/11/2019,44,71.9,78.61283774,80.83,79.72141887,1.04,74.776
9/11/2019,45,71.49,78.30412944,211.43,144.8670647,1.08,77.2092
9/11/2019,46,71.81,78.03268958,211.43,144.7313448,0.9,64.629
9/11/2019,47,71.66,77.72376384,99.01,88.36688192,0.98,70.2268
9/11/2019,48,70.51,77.40186497,82.16,79.78093249,1.07,75.4457
10/11/2019,1,68.28,66.7691414,82.16,74.4645707,0.94,64.1832
10/11/2019,2,67.57,66.40562978,82.77,74.58781489,0.91,61.4887
10/11/2019,3,67.25,66.05286644,83.12,74.58643322,1.04,69.94
10/11/2019,4,66.99,65.76712407,76.3,71.03356204,1.05,70.3395
10/11/2019,5,65.96,65.54759457,76.27,70.90879729,0.95,62.662
10/11/2019,6,64.94,65.36198816,51.14,58.25099408,1.05,68.187
10/11/2019,7,63.83,65.19503211,51.14,58.16751606,0.98,62.5534
10/11/2019,8,60.51,65.08586993,70.7,67.89293496,1.03,62.3253
10/11/2019,9,60.35,64.99686649,49.13,57.06343325,1.05,63.3675
10/11/2019,10,60.34,65.00247576,49.13,57.06623788,1.04,62.7536
10/11/2019,11,60.34,65.11077569,51.14,58.12538785,1.09,65.7706
10/11/2019,12,60.39,65.2739528,51.14,58.2069764,0.99,59.7861
10/11/2019,13,57.63,65.38308612,51.14,58.26154306,0.91,52.4433
10/11/2019,14,62.06,65.48583021,51.14,58.3129151,1.06,65.7836
10/11/2019,15,62.81,65.64009782,76.96,71.30004891,0.96,60.2976
10/11/2019,16,64.95,65.90369863,83.81,74.85684932,0.99,64.3005
10/11/2019,17,67.75,66.29657399,84.21,75.253287,1,67.75
10/11/2019,18,68.46,66.69192496,85.52,76.10596248,1,68.46
10/11/2019,19,69.08,67.0584512,82.09,74.5742256,0.92,63.5536
10/11/2019,20,70.95,67.37475239,82.09,74.7323762,1,70.95
10/11/2019,21,68.6,67.62457106,93.34,80.48228553,0.99,67.914
10/11/2019,22,69.01,76.6981925,109.19,92.94409625,0.97,66.9397
10/11/2019,23,67.7,76.68340897,104.1,90.39170449,1.01,68.377
10/11/2019,24,67.76,76.57808848,104.09,90.33404424,1.08,73.1808
10/11/2019,25,67.13,76.5051043,99.01,87.75755215,1.05,70.4865
10/11/2019,26,67.34,76.52003716,103.08,89.80001858,1.08,72.7272
10/11/2019,27,67.76,76.58965837,103.54,90.06482919,0.99,67.0824
10/11/2019,28,68.26,76.64706599,108.09,92.368533,0.95,64.847
10/11/2019,29,68.26,76.66354458,108.36,92.51177229,0.96,65.5296
10/11/2019,30,68.28,76.66458401,106.65,91.65729201,0.93,63.5004
10/11/2019,31,68.28,76.66687295,104.08,90.37343647,0.91,62.1348
10/11/2019,32,69.3,76.658771,102.01,89.3343855,1.05,72.765
10/11/2019,33,70.31,76.65090008,101.89,89.27045004,0.94,66.0914
10/11/2019,34,70.31,76.64300518,102.01,89.32650259,1.07,75.2317
10/11/2019,35,70.32,67.67460687,102.01,84.84230343,0.96,67.5072
10/11/2019,36,69.31,67.67291196,102.01,84.84145598,1.1,76.241
10/11/2019,37,72.63,67.84270201,88.14,77.991351,1.03,74.8089
10/11/2019,38,74.75,77.1714151,84.72,80.94570755,1.1,82.225
10/11/2019,39,73.24,77.46398823,84.72,81.09199411,1.03,75.4372
10/11/2019,40,74.52,77.58029391,262.87,170.225147,0.94,70.0488
10/11/2019,41,75.09,77.63817178,76.44,77.03908589,1.1,82.599
10/11/2019,42,75.08,77.77256467,76.44,77.10628233,0.95,71.326
10/11/2019,43,75.05,77.77101894,76.44,77.10550947,1.05,78.8025
10/11/2019,44,72.83,77.53425415,84.72,81.12712708,0.93,67.7319
10/11/2019,45,71.92,77.1428128,84.72,80.9314064,1.1,79.112
10/11/2019,46,72.82,76.79272967,211.43,144.1113648,1.01,73.5482
10/11/2019,47,72.8,76.36703728,99.01,87.68851864,1.06,77.168
10/11/2019,48,72.74,66.96454194,82.16,74.56227097,0.97,70.5578
11/11/2019,1,70.65,67.05076547,91.62,79.33538274,1.01,71.3565
11/11/2019,2,70.58,66.72322895,83.12,74.92161448,1.08,76.2264
11/11/2019,3,67.76,66.41507696,92.06,79.23753848,1.08,73.1808
11/11/2019,4,66.84,66.1733485,92.06,79.11667425,1.02,68.1768
11/11/2019,5,65.54,65.99507245,85.25,75.62253623,0.93,60.9522
11/11/2019,6,64.38,65.84984902,84.47,75.15992451,1.09,70.1742
11/11/2019,7,64.13,65.74583921,84.46,75.10291961,0.9,57.717
11/11/2019,8,63.3,65.68143631,83.99,74.83571816,1.09,68.997
11/11/2019,9,63.35,65.66246174,83.99,74.82623087,0.94,59.549
11/11/2019,10,64.13,65.74328899,83.98,74.8616445,1.07,68.6191
11/11/2019,11,65.53,65.98390366,84.43,75.20695183,1.06,69.4618
11/11/2019,12,68.81,66.43532242,92.06,79.24766121,1.02,70.1862
11/11/2019,13,70.67,67.00327536,83.12,75.06163768,0.96,67.8432
11/11/2019,14,74.24,67.55408995,82.16,74.85704497,1.1,81.664
11/11/2019,15,74.72,77.1617899,81.77,79.46589495,0.97,72.4784
11/11/2019,16,76.97,77.9906308,81.9,79.9453154,0.93,71.5821
11/11/2019,17,243.25,78.85794396,92.12,85.48897198,0.94,228.655
11/11/2019,18,243.35,88.4353738,83.74,86.0876869,1.06,257.951
11/11/2019,19,255.36,88.77364198,90.01,89.39182099,0.9,229.824
11/11/2019,20,253.84,89.00218062,263.11,176.0560903,1.08,274.1472
11/11/2019,21,255.99,89.17847074,84.3,86.73923537,1.09,279.0291
11/11/2019,22,254.57,89.23704773,71.86,80.54852387,0.96,244.3872
11/11/2019,23,255.14,89.20992918,71.86,80.53496459,0.97,247.4858
11/11/2019,24,85.99,89.04176234,70.94,79.99088117,0.96,82.5504
11/11/2019,25,82.74,88.89841405,90.01,89.45420702,0.96,79.4304
11/11/2019,26,82.63,88.89547207,90.01,89.45273604,0.99,81.8037
11/11/2019,27,101.07,89.06220539,70.94,80.00110269,1.09,110.1663
11/11/2019,28,238.25,89.13888388,70.94,80.03944194,1.01,240.6325
11/11/2019,29,212.09,89.13570184,70.89,80.01285092,1.01,214.2109
11/11/2019,30,206.97,89.10476917,70.92,80.01238459,1.04,215.2488
11/11/2019,31,238.95,89.11903624,70.94,80.02951812,0.91,217.4445
11/11/2019,32,85.72,89.11354774,70.92,80.01677387,0.96,82.2912
11/11/2019,33,82.66,89.086533,71.86,80.4732665,0.96,79.3536
11/11/2019,34,81.61,88.98651815,76.35,82.66825907,1.06,86.5066
11/11/2019,35,78.52,88.75385435,90.02,89.38692718,1.1,86.372
11/11/2019,36,72.74,88.38640821,90.02,89.20320411,1.07,77.8318
11/11/2019,37,72.64,88.19599559,90.02,89.1079978,1.02,74.0928
11/11/2019,38,74.91,88.27259165,78.92,83.59629582,0.95,71.1645
11/11/2019,39,75.97,88.33843955,81.85,85.09421978,0.96,72.9312
11/11/2019,40,81.36,88.30541766,81.87,85.08770883,0.94,76.4784
11/11/2019,41,76.88,88.20830298,81.88,85.04415149,0.96,73.8048
11/11/2019,42,76.86,79.1433256,85.1,82.1216628,1.09,83.7774
11/11/2019,43,76.39,78.96811366,84.18,81.57405683,1.1,84.029
11/11/2019,44,78.78,78.59514327,82.98,80.78757164,1.1,86.658
11/11/2019,45,75.97,78.13176865,83.07,80.60088432,1.05,79.7685
11/11/2019,46,79.04,77.69939714,81.04,79.36969857,1.03,81.4112
11/11/2019,47,75.55,77.22603096,211.43,144.3280155,0.9,67.995
11/11/2019,48,70.74,76.73696102,99.01,87.87348051,0.99,70.0326
12/11/2019,1,74.88,66.51574368,82.16,74.33787184,1.06,79.3728
12/11/2019,2,74.89,66.17195063,97.91,82.04097531,0.92,68.8988
12/11/2019,3,74.23,65.9228338,92.06,78.9914169,1.09,80.9107
12/11/2019,4,72.6,65.68931533,51.14,58.41465767,1.02,74.052
12/11/2019,5,68.46,65.51440788,51.14,58.32720394,0.98,67.0908
12/11/2019,6,67.44,65.37302687,81.52,73.44651343,1.02,68.7888
12/11/2019,7,67.43,65.25979586,81.52,73.38989793,1.02,68.7786
12/11/2019,8,64.5,65.19127276,80.64,72.91563638,1.08,69.66
12/11/2019,9,64.35,65.1765844,80.54,72.8582922,1.05,67.5675
12/11/2019,10,65.62,65.2541529,80.66,72.95707645,0.99,64.9638
12/11/2019,11,67.44,65.49501165,51.14,58.31750583,0.96,64.7424
12/11/2019,12,73.93,65.95456095,92.06,79.00728047,1.02,75.4086
12/11/2019,13,74.87,66.54188301,82.16,74.35094151,0.99,74.1213
12/11/2019,14,75.93,67.07044487,80.04,73.55522244,1.03,78.2079
12/11/2019,15,75.86,76.67792203,85.67,81.17396102,0.98,74.3428
12/11/2019,16,75.5,77.54803357,81.9,79.72401678,1.06,80.03
12/11/2019,17,74.92,78.43727611,81,79.71863806,0.96,71.9232
12/11/2019,18,75.94,87.9834768,81,84.4917384,0.9,68.346
12/11/2019,19,79.04,88.32507565,80.83,84.57753782,1.05,82.992
12/11/2019,20,79.71,88.55407863,100.67,94.61203932,1.04,82.8984
12/11/2019,21,79.92,88.72142612,104.61,96.66571306,1.04,83.1168
12/11/2019,22,85.16,88.79578442,104.61,96.70289221,1.04,88.5664
12/11/2019,23,80.5,88.73701588,104.61,96.67350794,1.09,87.745
12/11/2019,24,78.49,88.52771427,95.53,92.02885714,1.1,86.339
12/11/2019,25,78.1,88.35568702,81,84.67784351,1.02,79.662
12/11/2019,26,78.53,88.39908171,81,84.69954086,0.9,70.677
12/11/2019,27,81.05,88.55696105,100.17,94.36348053,1.02,82.671
12/11/2019,28,85.77,88.65934293,104.61,96.63467146,1.08,92.6316
12/11/2019,29,85.73,88.65686335,100.17,94.41343167,1.03,88.3019
12/11/2019,30,84.72,88.60267715,100.17,94.38633858,1.08,91.4976
12/11/2019,31,86.07,88.59431281,100.67,94.63215641,1.01,86.9307
12/11/2019,32,86.36,88.61337657,100.17,94.39168828,1.01,87.2236
12/11/2019,33,86.35,88.61858209,100.17,94.39429104,1.1,94.985
12/11/2019,34,79.98,88.5327066,100.67,94.6013533,0.93,74.3814
12/11/2019,35,78.02,88.32315057,81,84.66157528,0.91,70.9982
12/11/2019,36,76.31,87.95327749,110.57,99.26163875,0.96,73.2576
12/11/2019,37,76.88,87.71216107,81,84.35608053,0.93,71.4984
12/11/2019,38,77.07,87.76582138,81,84.38291069,0.99,76.2993
12/11/2019,39,77.31,87.80774442,82.14,84.97387221,0.99,76.5369
12/11/2019,40,76.96,87.74163196,82.14,84.94081598,1.07,82.3472
12/11/2019,41,76.43,87.60283823,81,84.30141912,0.99,75.6657
12/11/2019,42,76.21,78.50708394,81,79.75354197,1.06,80.7826
12/11/2019,43,76.43,78.32011924,78.97,78.64505962,1.07,81.7801
12/11/2019,44,76.19,77.93841642,78.97,78.45420821,0.94,71.6186
12/11/2019,45,82.03,77.46705416,81.04,79.25352708,1.1,90.233
12/11/2019,46,74.92,77.04083529,81.04,79.04041764,0.9,67.428
12/11/2019,47,72.33,76.5630949,211.43,143.9965474,1.07,77.3931
12/11/2019,48,70.79,76.04120084,85.12,80.58060042,0.98,69.3742
13/11/2019,1,72.15,65.83213854,93.34,79.58606927,1.07,77.2005
13/11/2019,2,71.48,65.46541827,79.64,72.55270914,0.98,70.0504
13/11/2019,3,69.72,65.21444677,96,80.60722338,0.94,65.5368
13/11/2019,4,67.62,64.96676862,92.06,78.51338431,1.01,68.2962
13/11/2019,5,66.68,64.78618989,80.82,72.80309494,1.01,67.3468
13/11/2019,6,66.61,64.64218338,51.14,57.89109169,0.91,60.6151
13/11/2019,7,66.08,64.51950768,66.46,65.48975384,0.92,60.7936
13/11/2019,8,66.06,64.45008481,66.46,65.45504241,1,66.06
13/11/2019,9,65.96,64.41902792,66.46,65.43951396,0.91,60.0236
13/11/2019,10,65.96,64.48481205,66.46,65.47240602,0.91,60.0236
13/11/2019,11,67.11,64.71387066,79.44,72.07693533,0.95,63.7545
13/11/2019,12,69.72,65.16123044,85.63,75.39561522,1.02,71.1144
13/11/2019,13,70.76,65.72029117,80.99,73.35514558,1.01,71.4676
13/11/2019,14,73.22,66.23298205,81.7,73.96649102,1.08,79.0776
13/11/2019,15,72.72,75.81757433,80.03,77.92378717,0.97,70.5384
13/11/2019,16,72.16,76.64501569,92.12,84.38250785,1.1,79.376
13/11/2019,17,72.47,77.48904713,92.12,84.80452357,0.92,66.6724
13/11/2019,18,73.66,87.01581319,92.12,89.5679066,0.97,71.4502
13/11/2019,19,74.74,87.3434693,91.9,89.62173465,0.94,70.2556
13/11/2019,20,76.35,87.55565026,92.12,89.83782513,0.97,74.0595
13/11/2019,21,78.41,87.72287083,89.11,88.41643542,1.01,79.1941
13/11/2019,22,78.43,87.80180448,86.38,87.09090224,1.07,83.9201
13/11/2019,23,78.44,87.76103686,90.72,89.24051843,0.94,73.7336
13/11/2019,24,78.41,87.55982929,90.01,88.78491464,0.97,76.0577
13/11/2019,25,78.02,87.36938268,90.01,88.68969134,1,78.02
13/11/2019,26,77.67,87.399688,90.01,88.704844,0.99,76.8933
13/11/2019,27,78.41,87.57743913,89.01,88.29371956,1.08,84.6828
13/11/2019,28,79.99,87.68455472,97.37,92.52727736,1.05,83.9895
13/11/2019,29,80.96,87.68393032,97.37,92.52696516,0.9,72.864
13/11/2019,30,78.8,87.64690934,97.37,92.50845467,0.9,70.92
13/11/2019,31,78.41,87.62925228,97.37,92.49962614,0.93,72.9213
13/11/2019,32,79.99,87.62938373,90.62,89.12469187,1.04,83.1896
13/11/2019,33,80.58,87.59484108,88.3,87.94742054,1,80.58
13/11/2019,34,80.45,87.50681329,83.71,85.60840665,0.94,75.623
13/11/2019,35,78.04,87.30752714,85.03,86.16876357,0.96,74.9184
13/11/2019,36,77.28,86.96789513,91.3,89.13394757,1.08,83.4624
13/11/2019,37,77.68,86.75619114,91.3,89.02809557,0.96,74.5728
13/11/2019,38,80.5,86.82266312,92.12,89.47133156,1.06,85.33
13/11/2019,39,80.74,86.87351708,92.12,89.49675854,1.09,88.0066
13/11/2019,40,80.74,86.80422226,92.12,89.46211113,1.05,84.777
13/11/2019,41,80.09,86.66039657,90.02,88.34019828,1.04,83.2936
13/11/2019,42,79.98,77.57858764,78.97,78.27429382,1.02,81.5796
13/11/2019,43,82.21,77.39392746,80.03,78.71196373,0.94,77.2774
13/11/2019,44,81.86,77.01690189,80.03,78.52345095,0.98,80.2228
13/11/2019,45,83.57,76.54743305,84.91,80.72871652,1.04,86.9128
13/11/2019,46,74.92,76.12272753,85.11,80.61636376,0.9,67.428
13/11/2019,47,72.64,75.65398771,81.04,78.34699386,0.95,69.008
13/11/2019,48,70.81,75.16880287,211.43,143.2994014,1.05,74.3505
14/11/2019,1,75.58,63.73474008,80.99,72.36237004,1.08,81.6264
14/11/2019,2,74.88,63.37311972,81.39,72.38155986,0.9,67.392
14/11/2019,3,68.76,63.09334482,76.56,69.82667241,0.96,66.0096
14/11/2019,4,65.71,62.85069837,81.57,72.21034918,0.99,65.0529
14/11/2019,5,64.7,62.67652043,80.69,71.68326022,1.07,69.229
14/11/2019,6,62.72,62.52054949,65.55,64.03527475,0.94,58.9568
14/11/2019,7,62.56,62.40890962,65.55,63.97945481,1,62.56
14/11/2019,8,62.13,62.34266868,65.55,63.94633434,1.1,68.343
14/11/2019,9,62.32,62.31988252,65.55,63.93494126,1.06,66.0592
14/11/2019,10,62.57,62.40279573,65.55,63.97639786,1.09,68.2013
14/11/2019,11,63.72,62.63926171,51.14,56.88963085,1.02,64.9944
14/11/2019,12,68.43,63.10378787,76.56,69.83189393,0.9,61.587
14/11/2019,13,69.76,63.69087209,81.65,72.67043605,0.96,66.9696
14/11/2019,14,70.54,64.21846899,77.21,70.71423449,0.99,69.8346
14/11/2019,15,70.27,73.82165024,80.03,76.92582512,1.09,76.5943
14/11/2019,16,70.67,74.68404276,85.2,79.94202138,0.99,69.9633
14/11/2019,17,72.16,75.55032185,86.62,81.08516092,1.09,78.6544
14/11/2019,18,72.9,85.09391438,85.55,85.32195719,0.94,68.526
14/11/2019,19,75.05,85.4151592,97.39,91.4025796,1.06,79.553
14/11/2019,20,76.04,85.62406413,92.29,88.95703206,1.05,79.842
14/11/2019,21,79.43,85.79120816,91.05,88.42060408,0.98,77.8414
14/11/2019,22,80.39,85.87010843,91.05,88.46005421,1.06,85.2134
14/11/2019,23,79.41,85.82113714,86.35,86.08556857,1.09,86.5569
14/11/2019,24,73.24,85.62242387,82.19,83.90621194,0.94,68.8456
14/11/2019,25,73.24,85.46485514,85.03,85.24742757,1.01,73.9724
14/11/2019,26,73.22,85.50295121,85.03,85.2664756,0.93,68.0946
14/11/2019,27,74.26,85.67715087,82.19,83.93357544,1.09,80.9434
14/11/2019,28,74.25,85.77728498,81.43,83.60364249,1.03,76.4775
14/11/2019,29,74.26,85.79099434,81.43,83.61049717,0.9,66.834
14/11/2019,30,73.44,85.75123276,81.43,83.59061638,1,73.44
14/11/2019,31,74.24,85.75128277,81.43,83.59064138,0.96,71.2704
14/11/2019,32,74.24,85.75901442,81.43,83.59450721,0.97,72.0128
14/11/2019,33,75.03,85.73932296,81.43,83.58466148,0.94,70.5282
14/11/2019,34,75.92,85.6275763,82.19,83.90878815,1.08,81.9936
14/11/2019,35,75.91,85.40844341,84.9,85.15422171,0.98,74.3918
14/11/2019,36,72.59,85.03350781,81.1,83.0667539,1.1,79.849
14/11/2019,37,74.37,84.80004946,81.12,82.96002473,0.9,66.933
14/11/2019,38,77.72,84.86274694,81.12,82.99137347,1.09,84.7148
14/11/2019,39,77.72,84.92187333,88.28,86.60093667,1.01,78.4972
14/11/2019,40,78.95,84.87049254,85.55,85.21024627,0.97,76.5815
14/11/2019,41,77.71,84.74846113,81.9,83.32423056,0.94,73.0474
14/11/2019,42,77.7,75.66154035,78.97,77.31577018,1.02,79.254
14/11/2019,43,76.01,75.47673834,80.03,77.75336917,0.92,69.9292
14/11/2019,44,75.89,75.10742188,81.04,78.07371094,1.08,81.9612
14/11/2019,45,79.38,74.65485402,84.89,79.77242701,0.99,78.5862
14/11/2019,46,73.88,74.24599974,80.03,77.13799987,1.04,76.8352
14/11/2019,47,70.39,73.7860594,81.04,77.4130297,1.05,73.9095
14/11/2019,48,66.77,73.29719892,92.39,82.84359946,0.92,61.4284
15/11/2019,1,68.79,63.95296908,81.58,72.76648454,0.95,65.3505
15/11/2019,2,68.77,63.59069846,79.36,71.47534923,1.1,75.647
15/11/2019,3,66.72,63.3345267,78.08,70.70726335,0.95,63.384
15/11/2019,4,64.7,63.09333496,69.56,66.32666748,0.99,64.053
15/11/2019,5,64.27,62.90708914,80.69,71.79854457,1.08,69.4116
15/11/2019,6,64.05,62.74949726,80.69,71.71974863,1.06,67.893
15/11/2019,7,63.75,62.62519729,65.53,64.07759864,0.97,61.8375
15/11/2019,8,62.62,62.54650682,40.25,51.39825341,0.99,61.9938
15/11/2019,9,62.63,62.5216211,40.25,51.38581055,0.96,60.1248
15/11/2019,10,63.38,62.57664071,65.55,64.06332036,0.98,62.1124
15/11/2019,11,64.25,62.79714761,79.25,71.0235738,1.05,67.4625
15/11/2019,12,66.7,63.2319813,76.56,69.89599065,0.9,60.03
15/11/2019,13,68.76,63.77890751,79.21,71.49445375,1,68.76
15/11/2019,14,72.65,64.27321734,81.05,72.66160867,0.91,66.1115
15/11/2019,15,68.27,73.85337506,89.25,81.55168753,0.92,62.8084
15/11/2019,16,69.84,74.68623352,81.9,78.29311676,0.97,67.7448
15/11/2019,17,72.37,75.54113722,84.36,79.95056861,1.03,74.5411
15/11/2019,18,73.18,85.07811463,85.43,85.25405731,0.96,70.2528
15/11/2019,19,79.04,85.41251837,84.9,85.15625918,0.96,75.8784
15/11/2019,20,79.05,85.61379783,84.47,85.04189891,0.91,71.9355
15/11/2019,21,83.48,85.77493609,87.03,86.40246804,1,83.48
15/11/2019,22,83.46,85.86133722,86.35,86.10566861,0.98,81.7908
15/11/2019,23,83.46,85.81110218,87.03,86.42055109,0.9,75.114
15/11/2019,24,79.35,85.62502274,86.62,86.12251137,1,79.35
15/11/2019,25,73.79,85.44988346,83.88,84.66494173,0.93,68.6247
15/11/2019,26,73.82,85.48650765,81,83.24325382,1.02,75.2964
15/11/2019,27,75.95,85.6234181,83.88,84.75170905,0.9,68.355
15/11/2019,28,75.78,85.72088328,94.25,89.98544164,0.97,73.5066
15/11/2019,29,75.92,85.74132793,94.56,90.15066397,1.01,76.6792
15/11/2019,30,78.68,85.70543572,113.89,99.79771786,1.1,86.548
15/11/2019,31,75.77,85.69861975,113.89,99.79430987,0.95,71.9815
15/11/2019,32,73.78,85.7110691,114.1,99.90553455,1.06,78.2068
15/11/2019,33,73.78,85.67722534,119.87,102.7736127,1,73.78
15/11/2019,34,73.25,85.57436514,81,83.28718257,1.03,75.4475
15/11/2019,35,72.92,85.35715643,81,83.17857822,1.05,76.566
15/11/2019,36,72.68,85.00258757,87.15,86.07629378,1.01,73.4068
15/11/2019,37,72.92,84.77168934,110.57,97.67084467,1.04,75.8368
15/11/2019,38,72.61,84.80547187,110.57,97.68773594,0.97,70.4317
15/11/2019,39,72.31,84.80869965,110.57,97.68934983,0.9,65.079
15/11/2019,40,76.58,84.71103243,81,82.85551622,0.95,72.751
15/11/2019,41,72.43,84.55991878,81,82.77995939,1.06,76.7758
15/11/2019,42,71.36,75.4597008,245.84,160.6498504,1.1,78.496
15/11/2019,43,70.88,75.27198472,246.48,160.8759924,1.09,77.2592
15/11/2019,44,71.07,74.94197577,248.88,161.9109879,0.96,68.2272
15/11/2019,45,70.25,74.55141833,246.48,160.5157092,0.94,66.035
15/11/2019,46,70.25,74.20532423,101.02,87.61266212,0.93,65.3325
15/11/2019,47,66.92,73.84311327,211.43,142.6365566,0.97,64.9124
15/11/2019,48,65.53,73.49351436,93.34,83.41675718,1.09,71.4277
16/11/2019,1,70.83,75.71155294,88.63,82.17077647,1.07,75.7881
16/11/2019,2,67.65,66.37543669,84.4,75.38771835,1.1,74.415
16/11/2019,3,65.1,66.01279384,83.14,74.57639692,1.04,67.704
16/11/2019,4,61.78,65.72724646,82.28,74.00362323,0.96,59.3088
16/11/2019,5,60.88,65.49612571,51.14,58.31806286,0.96,58.4448
16/11/2019,6,60.79,65.3027666,51.14,58.2213833,0.96,58.3584
16/11/2019,7,60.75,65.15099567,51.14,58.14549783,0.9,54.675
16/11/2019,8,59.59,65.05909371,51.14,58.09954686,0.94,56.0146
16/11/2019,9,59.6,64.98321512,51.14,58.06160756,0.99,59.004
16/11/2019,10,60.24,65.00428372,51.14,58.07214186,1,60.24
16/11/2019,11,59.93,65.12265997,51.14,58.13132998,1.03,61.7279
16/11/2019,12,60.56,65.31596021,51.14,58.2279801,1.02,61.7712
16/11/2019,13,60.57,65.54362444,81.05,73.29681222,0.95,57.5415
